txid,vin,network,scriptHex,controlBlockHex,expected,blockHeight,source
f73a13969a37c73a469c0e117105e6079c65565498c2f2cc15a0069a57a337e5,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064e8df2dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ptfc9wxmj59k0avxrrangz4d0zn8yq9lpm0rwnnrs0ks9vxrx35zsj3vmuv,787999,public-sample-v0.1.0
ee6a6177dad0a3b8e25ae3eb0e0d79e396dec0a5209310047883a1460a00aae4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
058cfaf53a003295bd062d7e0c78468c3cd590e8d9553def3652a5976a6379e4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f2a50cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pegsrvknfj5acltaweaf7ehu05v3nqg4sngzfwrumq9835pdgu4zq7ga8qq,787999,public-sample-v0.1.0
850bfd6add8dde13947c802c75429c450bace43e5f9f672eddd25760bf8132e4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064e8df2dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ptfc9wxmj59k0avxrrangz4d0zn8yq9lpm0rwnnrs0ks9vxrx35zsj3vmuv,787999,public-sample-v0.1.0
022af9d475c311eb5895d08dee5a3e38be63b9a4672193ac10d2b945a400c1e3,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f717f7dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwksq6l78uy2cxfke0pr434xvkdlvh5lr26znr6lunqyq2xrvkmws9cz8n0,787999,public-sample-v0.1.0
bcb13114c671e351bdde429f561de8a1572f11692331eaf40c0234129acdbee2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
70574e0e86a2c4ad55da389e64711d27532e6bd18b272655b6598d821ca28ae2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f717f7dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwksq6l78uy2cxfke0pr434xvkdlvh5lr26znr6lunqyq2xrvkmws9cz8n0,787999,public-sample-v0.1.0
86554c5ba1ff5140f84a095490884aac7e358534e8843896ca0616209aba41e2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06ef7809dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800327b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22686f6c64222c22616d74223a2235227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pm690ggx67ra08x556lgq4mn946nn3hryhrl8lpdnvgxqld59a8aqdl44lu,787999,public-sample-v0.1.0
3ad1b13b860f1a60fe580a60c8a6962c0f054c2244594b21b6cd100f11943ae2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0668210cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pstarcmvpxpw0wdcvtk9pvfuycguuzl2rdfn8huamsvg9wtnlhkuq7s40pt,787999,public-sample-v0.1.0
d03a127cb069b53a169b641682fc3a9b4bb99caf4bf9f1c3d36614e94af29be1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06581b04dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pk868cals792v4hsd7r4ajh0w0cel3lssm4nrwt88nzufn6e4qptsepnhs3,787999,public-sample-v0.1.0
7edc746b9f6ed6166b3fbd7ba559ea86162cb0fbabd823aacc9e803dda4e92e1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0668210cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pstarcmvpxpw0wdcvtk9pvfuycguuzl2rdfn8huamsvg9wtnlhkuq7s40pt,787999,public-sample-v0.1.0
832257c8807cb38c06c61f370e459ef11b3761e7458becb9a145ed361c1c77e1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac063b6bffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1per77k5hea4v5gv69jjazllajzlqlhlkx67l96f45qm44ymsw4rsqfhss6h,787999,public-sample-v0.1.0
cc369e65edfb1bdbefce84a48f3cca6e692cef74f6ee931d5a8298bacda13de1,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f717f7dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwksq6l78uy2cxfke0pr434xvkdlvh5lr26znr6lunqyq2xrvkmws9cz8n0,787999,public-sample-v0.1.0
97e373381689f7b6b168601f933fdb46e2461937ddce78dd5dcbb5280b79e8df,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06581b04dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pk868cals792v4hsd7r4ajh0w0cel3lssm4nrwt88nzufn6e4qptsepnhs3,787999,public-sample-v0.1.0
7d13bb3c9d85a766c30a1390503d7bd16502e63f53850d5551e21aef863b41df,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06bdc3fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pu0cphdh7r6thqyjl3qqm0a6grdxah6lsd6qddhayw0pr4ahlhltqde6q5j,787999,public-sample-v0.1.0
4357286d1988e2e08dc5177eed6beda894dd987a1c1b82540713c96112a701df,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06b94404dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pjn3hs55989qfzf5k48fxxy3s8zfx5vyumr840kr4yphawkv5sknsrsdgq0,787999,public-sample-v0.1.0
f97e6af8f0e1bf659ace24f0001298c6de8329421b029e1d9fdbc95fd6a018de,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac066b4211dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pkfqw65dmnq48ju9sqslyct0a6g9y32nr2aqt2pedadt3rqxec5wqsajv8k,787999,public-sample-v0.1.0
3c590a2a7ae706751c6366d904dfd8c121629481762c299327afb52fb58716de,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac061e4cfcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1p73rs67rplfl4vmc4u3v3yewtcyyh0mjhfr9937jfmqpshzvtpe2sa4q7zp,787999,public-sample-v0.1.0
f878f1bbf0d34a383bdedb94f6eaa7e6cba8557062543b3ba56d9ac68b87f5dd,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06d098fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pv73u28nzrl2m489x62am3c0yz7rcxe3h4f3zpxlwa8fxv5yhgs2q6ma5ku,787999,public-sample-v0.1.0
7fe42f5891cbe3583a574ea9d4fd26edef71f5949d050a3a1983a6cc1e143add,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06d098fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pv73u28nzrl2m489x62am3c0yz7rcxe3h4f3zpxlwa8fxv5yhgs2q6ma5ku,787999,public-sample-v0.1.0
4e6dd01edb34abc10ef9a71ce6c38ed814138c78c7d752d1079ae4c3db8801dd,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064b97fbdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ppfrmhjfdmwnmdcp3dvcrxd93h02qprcqrdzftzzfa692qnzwfswq9rku6w,787999,public-sample-v0.1.0
96e64eb9a6d6bd43ddb87c3e3aabe432e874c4af2e8900a238c35777f521b2dc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064b97fbdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ppfrmhjfdmwnmdcp3dvcrxd93h02qprcqrdzftzzfa692qnzwfswq9rku6w,787999,public-sample-v0.1.0
f3664b11e9cc610d5c68758a5562543b6760cb8979136b494668678770d303dc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f717f7dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwksq6l78uy2cxfke0pr434xvkdlvh5lr26znr6lunqyq2xrvkmws9cz8n0,787999,public-sample-v0.1.0
173ed8b7b7468f321ec801872d7f3c5c2de0a2a33d61b200145868a23e8b67d9,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06a603fddc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pnay00gxnmx25qv880ldr5updje5z8yf058aua8apr5qyrydle2dqpsjwrc,787999,public-sample-v0.1.0
701d611ecab6e627a793dce188558bcf1b7b28e4b41240b45cc6eccd2214cdd6,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac063b6bffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1per77k5hea4v5gv69jjazllajzlqlhlkx67l96f45qm44ymsw4rsqfhss6h,787999,public-sample-v0.1.0
8207d5f3959c20584bb4b9b14bfb3c52a25e4d0a08da45fe7d2e3b0b5ec3c6d6,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064e8df2dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ptfc9wxmj59k0avxrrangz4d0zn8yq9lpm0rwnnrs0ks9vxrx35zsj3vmuv,787999,public-sample-v0.1.0
a2a0924fd021e7653f20934f959e2027a33b63b308690dfda0d19b52f648b9d4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
912d7e7d85c4533585d05078387a3b092ad8436253d26ce73e93f70f840e88d4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065b7000dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pd9acdyqt0v2vrps35yuf3sk7cydcxvut8q3qejeynjhqus3t0rfq8xrd0l,787999,public-sample-v0.1.0
ecbe1fa5e85c74ba18884dd67cdb3b4bf550e2c8bebe589bfd380b1ae50687d4,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0668210cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pstarcmvpxpw0wdcvtk9pvfuycguuzl2rdfn8huamsvg9wtnlhkuq7s40pt,787999,public-sample-v0.1.0
bbcfa03ec042d5865b48781f8ceb882a71a362170bee74feaf401a303e7addd3,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06bdc3fcdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pu0cphdh7r6thqyjl3qqm0a6grdxah6lsd6qddhayw0pr4ahlhltqde6q5j,787999,public-sample-v0.1.0
f09fc54c7466c7684ae8af988c1acb71669d5744f42999e3d0c664a1cc845cd3,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064b97fbdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ppfrmhjfdmwnmdcp3dvcrxd93h02qprcqrdzftzzfa692qnzwfswq9rku6w,787999,public-sample-v0.1.0
84ab72e42e64a6d5258f304a26c79f19e146bc9c7ad2c6539a8c2ec956e5fbd2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06c7e46ede8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a224d414741222c22616d74223a2232313030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pagacas832wzjsshw9efw2eew92lcgdaynxpf8jc5265cas0emgwstjpmjm,787999,public-sample-v0.1.0
3c2060ad3629a242fe6ce3e56c9ca7186d9651d9818bf4784bac3975c7ee8fd2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064b97fbdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ppfrmhjfdmwnmdcp3dvcrxd93h02qprcqrdzftzzfa692qnzwfswq9rku6w,787999,public-sample-v0.1.0
4c44b8f699c3d97a4ae78a5fc3acfd0036b100850b900b3c94fe4c6c509d63d2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06ef7809dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800327b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22686f6c64222c22616d74223a2235227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pm690ggx67ra08x556lgq4mn946nn3hryhrl8lpdnvgxqld59a8aqdl44lu,787999,public-sample-v0.1.0
22366c9b9c6ed17ca096efb22b510ce68acd81772851e524b6e547c18d6653d2,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac066b4211dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pkfqw65dmnq48ju9sqslyct0a6g9y32nr2aqt2pedadt3rqxec5wqsajv8k,787999,public-sample-v0.1.0
e5fb9aeac121c7e66ada4eaa749c72ad99c365f68170f0c6f7f183edd6a9f6cf,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064c740edd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ph95l3vtwsfyu5z56puc0dtfpljfmnvaskcpx3jqmsnxzlpmr0hhqskc0am,787999,public-sample-v0.1.0
8242e37c09b60af1105bc5ef4afa8c119cd9469f5537cae9ea5fb8a1bdd6b2cf,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0668210cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pstarcmvpxpw0wdcvtk9pvfuycguuzl2rdfn8huamsvg9wtnlhkuq7s40pt,787999,public-sample-v0.1.0
a5585026897fee7f398914a27123b0be42a311ab7bc92d17e3cc1650776c23cf,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac066b4211dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pkfqw65dmnq48ju9sqslyct0a6g9y32nr2aqt2pedadt3rqxec5wqsajv8k,787999,public-sample-v0.1.0
9128dd2668ba448e0895744b9fc9a24a1e952a729bee943f587d3cb1216696ce,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac066b4211dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pkfqw65dmnq48ju9sqslyct0a6g9y32nr2aqt2pedadt3rqxec5wqsajv8k,787999,public-sample-v0.1.0
7716a1ee4b5fafa88e115057e20843ddd06119bba1b77c974a4d3a45a5925fce,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac064e8df2dc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1ptfc9wxmj59k0avxrrangz4d0zn8yq9lpm0rwnnrs0ks9vxrx35zsj3vmuv,787999,public-sample-v0.1.0
143ca6098eb3e37e29785b52f0b3df22edd4c1701f877302dd31a2e660a5d3cd,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06f2a50cdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pegsrvknfj5acltaweaf7ehu05v3nqg4sngzfwrumq9835pdgu4zq7ga8qq,787999,public-sample-v0.1.0
08d08aa3553925a57b34457537bebe67599f2fc6abf6c28e52f1095b6eeb90cd,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0654b6ffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1p97wde084z3k9vsrh4jfsgdl34u8g4k0mvrteg5p5n5f2qrcyhcss2gsc75,787999,public-sample-v0.1.0
19c5bff776be70106285d111f217c3b4beb88c49d421631147f87be1919ad7cc,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06a4180bdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1peszrew8anr5kq93asx66az26y3a293e0vk0qjket6mtjlzf63l6splcahs,787999,public-sample-v0.1.0
3c03cdb87df96a4780e7a07f21687917978e299e48dc465519993826256061cb,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac065ca0ffdc8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pwzp4q7mna2q505ec3kj69q3jkcfej2he3fw6m530u5rtw2rr9h5q07qulg,787999,public-sample-v0.1.0
b8147b3f4083298e737db86f3eb91629e04a25db8652a923e9e06abc7758abca,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06ef7809dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800327b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22686f6c64222c22616d74223a2235227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pm690ggx67ra08x556lgq4mn946nn3hryhrl8lpdnvgxqld59a8aqdl44lu,787999,public-sample-v0.1.0
9d457539291528d6cf48e7bd7789e064f12dd44a736765b58ce8e3a621ea27ca,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac06581b04dd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800357b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22676d676e222c22616d74223a2231303030227d68,c0117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1pk868cals792v4hsd7r4ajh0w0cel3lssm4nrwt88nzufn6e4qptsepnhs3,787999,public-sample-v0.1.0
6d2bb44a759ac3114408b20b5eb9e8596798a89680d0db0058daa92cb1a57dc7,0,mainnet,20117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423eac0655c72bdd8701750063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800397b2270223a226272632d3230222c226f70223a227472616e73666572222c227469636b223a224f4d4e49222c22616d74223a2235303030227d68,c1117f692257b2331233b5705ce9c682be8719ff1b2b64cbca290bd6faeb54423e,bc1p7qyzgdt8seag98tctjyksxe94x00g9alspt6wq72s6ax2yd68uys62p7yy,787999,public-sample-v0.1.0
